"country","mim20kc","mim45kc","mom45kc","mum20kc","mum45kc"
"South Sudan",236.417598199136,395.951136605453,600.649690356503,327.592592417421,533.642095384522
"Sierra Leone",326.94311840349,436.891404479517,595.818095086306,426.973551058145,544.675996216017
"Senegal",129.257790800276,276.794180445996,511.022176027033,182.600128040593,444.871229670958
"Sao Tome and Principe",128.688241247631,292.586461262643,420.025047232614,154.657076633957,365.768478854772
"Eswatini",152.559291289516,150.967996897415,271.347263314523,207.148750788434,210.266252536285
"Chad",329.698744054578,443.800550832349,648.666498512849,463.470039774786,582.813573863473
"Togo",186.809419466375,314.511407725703,546.186053751694,261.894365074894,455.018336736141
"Tanzania",180.588539377758,327.534846476571,505.630591035499,239.18103988246,439.115975016854
"Uganda",232.145171465951,367.672756261989,555.712879758372,307.828516264277,490.262914789938
"South Africa",86.6885760235366,112.388285268393,212.933130285931,112.873829827902,154.617197115009
"Zambia",224.335661748288,331.856748103814,502.197692701752,301.489026293912,443.798453758817
"Zimbabwe",147.803110350804,140.704124170278,261.629732485127,203.658878396168,196.942438002511
"United Arab Emirates",13.6831184801399,36.3040449648087,60.8324197889434,15.5737467629941,41.6252174052802
"Djibouti",108.452407254407,249.905238047354,426.938681516868,151.692473193322,355.00329309022
"Algeria",50.9705340979506,121.674138640042,168.759045884069,57.3801457613515,146.099394616699
"Egypt",62.9172524184787,196.060132342431,282.96189888632,77.7015765824646,249.958425967449
"Iraq",86.1896819868772,160.638161268536,242.229622639092,101.725100117456,197.383700158581
"Jordan",45.4126512452853,106.328615752861,147.381536566014,51.4184224416524,122.846262634915
"Comoros",187.142860845993,338.558179415741,497.161653734828,240.604963738496,434.024442974318
"Kuwait",17.7256341209623,36.4824574770692,56.3380963593703,20.0959889076405,42.0134224734061
"Lebanon",19.3464331932372,60.0319973173868,81.8220013297808,21.7940994412707,69.7394320725194
"Libya",23.9396873953737,81.7474133914844,119.492739186665,27.6017709345583,96.1280498626908
"Morocco",51.7799745349095,130.136881682878,180.82902728706,60.4287508382866,159.656788071262
"Mauritania",172.149976809268,297.442503106767,488.280999246424,250.355601186084,435.040895171006
"Oman",21.5302644631546,107.626046292014,164.854166380128,24.6255532136452,131.961493210514
"Palestinian Territory",64.866132995434,153.471616209049,215.785502795252,74.5208349259391,180.883598064785
"Qatar",14.7310863658876,50.9823383810761,77.0327530095935,16.8080954508131,58.6939009399311
"Saudi Arabia",22.0392913209823,100.578070376581,154.612754203697,24.5188259150178,117.694671127548
"Sudan",158.031209129995,281.550620324249,483.067308423277,221.381071066461,401.771590896184
"Somalia",291.306798266446,421.478393757646,638.756046711388,414.510874324183,572.332675590953
"Tunisia",27.4415508402906,80.6220983838406,101.927259409072,28.7914978281825,89.8519112673244
"Yemen ",165.291477212431,396.659054033173,558.273489343802,206.607328271367,498.516128163826
"Afghanistan",238.246000930101,433.379618384944,599.643897142546,303.181578919362,541.94950437031
"Australia",6.53263322995847,13.7508465101751,22.6033663995057,7.50132907961181,16.5830660664593
"Azerbaijan",79.4637965908163,181.639386369811,238.591453063773,90.6715757260782,218.16119236506
"Bangladesh",110.538110601756,276.042930015522,411.001820215729,137.771051192138,362.645306921982
"Bhutan",83.6894051203634,217.035292275329,368.529350147035,100.858663793519,310.705043535106
"China",31.8959714888953,84.4168437180051,120.097730248273,36.0895790877185,102.670663186668
"Hong Kong",2.28530089934566,6.08990509823829,11.0255351429656,3.27504515810481,8.20012431213309
"Indonesia",57.8810619984408,124.813528064956,190.201167003301,68.7988648735682,157.482766170433
"India",118.820185415475,233.232361156704,358.293098594077,147.53247415338,306.460631028161
"Islamic Republic of Iran",32.8691491827183,103.724582339815,156.641046296166,37.4796235420592,126.447745954022
"Japan",3.40004653015268,7.04632400559215,13.7309618395194,4.4069247238119,9.61940821036053
"Kyrgyzstan",82.8521018933635,200.46964402097,262.675768166428,93.6898887036201,233.422769497863
"Cambodia",113.611713098222,272.794932286521,421.746692462072,131.244053937328,344.278765603136
"Democratic People's Republic of Korea",40.9256612606729,108.12265364427,172.443512947876,49.8165946287539,142.475896234842
"Republic of Korea",4.28058385877636,17.0353016067821,28.4830795746589,5.09713441464799,21.6541165218833
"Kazakhstan",45.4046986344156,114.11020853625,163.511008637573,51.9652918036579,135.516079840839
"Lao People's Democratic Republic",135.256205902827,297.622711675626,444.133382573648,170.27821222497,387.084454014156
"Sri Lanka",18.9851938501128,41.9032534539988,69.5222353652625,21.1196309492326,51.0361076439894
"Myanmar",91.4001900782213,171.692785410133,275.308107733503,114.026679177797,223.894283809312
"Mongolia",60.9449559020106,166.594899812271,235.599101680672,71.7321237199462,211.317600573841
"Maldives",24.9594001273646,169.897353610617,236.844639872163,28.1045921258504,213.643548108396
"Malaysia",11.8829959238999,32.3265735882229,57.0158299091411,14.0413530563465,39.2924342903054
"Nepal",103.748978592494,257.532952754571,381.872522372815,126.814479637114,333.33705760836
"New Zealand",8.18852654925336,16.6452993626916,29.8721844417498,9.69679899266092,20.4272847691768
"Papua New Guinea",134.063487489198,224.945717711798,344.418140116861,165.398169125162,282.604449263785
"Philippines",56.9817418334357,116.530612137159,192.534891333471,71.5360954400769,152.114412993138
"Pakistan",186.1981560163,350.662543368634,465.625415462621,220.525072085952,422.809290378625
"Singapore",2.9253027169979,7.24688233470086,13.2616735126327,3.48211004413814,9.16556284926406
"Syrian Arab Republic",41.0125766480733,94.1343111982995,166.558714853333,46.5656194818011,110.216200757155
"Thailand",21.3859027343575,50.1250619722112,87.648266533407,24.0423242281481,58.4900984827772
"Tajikistan",108.988600091,261.710208123138,369.709021695154,124.236379940497,331.949153312906
"Turkmenistan",124.577881782495,215.9905756591,295.501457873917,144.553645464081,260.546030820509
"Timor-Leste",154.05878523393,368.787217625084,500.613883547909,186.273648433656,459.93957457169
"Taiwan",6.68024991400527,13.3448721541285,27.7646908731028,8.047050061073,18.3361671495733
"Uzbekistan",85.8338374766755,185.295919089157,255.332169169978,99.7138193902146,225.473787635747
"Vietnam",38.2418843355661,78.1366460613673,131.853271277182,46.3759189863386,100.272492245901
"Albania",23.6846279813062,70.512082867923,99.3130983188187,28.961867448722,83.0180490185697
"Armenia",38.8819416550982,95.7422145767588,126.809436516942,44.1328874038762,111.253740700325
"Austria",5.60356913871228,11.885257065693,20.5221981835949,6.48232773126528,14.2342216564283
"Bosnia & Herzegovina",13.3100827657073,30.6923946364788,45.151445114336,15.0444790403073,35.6787554212404
"Belgium",7.48930164283106,18.6730650171564,30.8829424862086,8.89752609442831,22.0346787984365
"Bulgaria",26.6763075157866,43.6806276810946,76.0176121318629,32.7852469399155,53.434175750677
"Belarus",9.06947628308376,27.6075638642086,49.1151319936231,11.1127828255406,33.5356320229893
"Switzerland",5.84863357327283,10.7852921042632,16.9626092728554,6.46381169565686,12.8962420463402
"Cyprus",6.89544434484926,20.3168564795128,28.8035510896862,7.96148625129126,23.975601069016
"Czech Republic",4.49994857799352,16.8084389774595,29.5736022148141,5.32271335448857,19.85699350117
"Germany",7.49091877647892,20.7895014371581,33.8866702374741,8.86454782779054,24.6927136426918
"Denmark",5.88874765829915,12.2854956715454,19.297156493999,6.6745453225773,14.7472826450897
"Estonia",23.5352958321579,46.0856153984204,84.0087760221272,28.1753276623095,56.0229679317795
"Spain",4.26164767890395,9.59235845196566,15.1914481462477,4.96638115160427,11.6368919925167
"Finland",3.92530965599999,9.04229980578305,17.3865180219721,4.72684924755882,10.9595841382838
"France",6.08876297577757,12.1805547574656,20.0648341234386,7.03223719950779,14.6800822972372
"United Kingdom",7.65490342464385,14.2191719910164,22.5606029915779,8.70113446967638,16.7016778466931
"Georgia",67.1035844413951,112.635094098046,139.293118505532,74.4615404601337,120.265856718013
"Greece",5.07813343227515,14.2451629482482,22.362719924414,5.77022816569074,16.2223798021713
"Croatia",8.33398068170692,19.4622480564954,30.7996389290838,9.50630786815424,22.3845938807967
"Hungary",17.9961651659578,46.8280625202926,65.9440859502295,20.5121664731981,51.9208405227929
"Ireland",5.75269747571342,13.7387717499688,21.986166624486,6.59007144788906,16.2990650460803
"Israel",8.23233705049472,22.4584357720353,35.7060512012441,9.82317301533135,27.2619972964372
"Iceland",3.28767561841857,9.54692286616734,18.8434206651238,4.36907415824715,12.2133457768319
"Italy",4.55529448923015,10.4619590291815,15.8623839672743,5.16935413568198,12.1518381369905
"Lithuania",20.3055823665478,38.8600154215782,71.6227836194051,24.2784421137791,47.4124039414737
"Latvia",10.9674654874702,29.9697608830631,53.0094049267045,13.4412309181104,36.7109055480717
"Moldova, Republic of",25.9600519910621,59.9800646270916,90.4852809852822,30.5458031094875,72.1260210731139
"Macedonia",18.3173048511439,58.8267148292504,72.5223573366189,19.9881186424734,63.5141725809739
"Netherlands",5.75505277380941,11.6048908721229,17.7126866002268,6.60010028036942,13.9912196627505
"Norway",4.56911762378625,10.9197880229698,19.8514579465165,5.33024088158077,13.5555905482246
"Poland",8.17470125662412,30.3967964714733,45.3427616218428,9.25433896296541,34.1223259915652
"Portugal",4.94506295134473,14.9637537494128,25.6521227046474,5.86257005885512,18.7547845731898
"Romania",35.9972468686323,65.5107870187204,107.73577723944,42.5722262373254,82.6704643785832
"Russian Federation",36.427323370689,56.7171608259253,107.134620150638,42.8335984805368,67.9084572335502
"Sweden",4.06827852678307,9.36672621936559,16.4254911145871,4.7548512195875,11.219167257314
"Slovenia",4.1425320319591,13.2226689293338,23.175809365335,4.89180793754797,15.7430562348064
"Slovakia",9.3366147404168,24.4783003212071,40.5788587110936,10.9544745638395,28.8284615642322
"Turkey",43.9995475629327,163.646211879587,255.286960921611,57.6763418507781,201.325391868557
"Ukraine",19.4120858294654,32.9124568880365,61.7923086704526,22.5711215233242,40.5931356263123
"Serbia",12.1610840006405,37.5388862979621,54.3129540081306,13.6826377225238,43.4741418937422
"Montenegro",13.9269774823377,35.5366453843459,48.6615698636977,15.2616323058318,39.1716587934713
"Canada",7.6662032391124,12.8546854236286,21.5911863602627,8.5304564752036,15.1292155664306
"United States",12.1130396613855,19.9458968423116,36.4096022812774,13.8984831319165,23.6298882361107
"Argentina",27.7649015733497,59.5273263676864,89.60906851274,31.6900151748004,69.1805660087277
"Bolivia",96.6268215107719,238.647652613858,419.664282394394,149.448816912738,358.625142243229
"Brazil",39.805562524844,98.9419681428263,146.428555230636,46.4099192667122,116.730015751618
"Belize",40.8349735255745,100.012717632496,171.242017460964,46.6367399202901,118.402680571117
"Chile",13.528372921362,31.5132235704066,51.4597617984612,15.844793747202,37.7081993225198
"Colombia",34.8978837380484,69.095756206715,118.950097121624,40.1803803068023,82.2407546212895
"Costa Rica",18.7603493736866,39.1529106131446,66.8189151131641,22.5916770022759,47.2704348793902
"Cuba",9.50338698155317,19.7397772069125,38.4995927207074,11.5376611538562,25.7700222790477
"Dominican Republic",76.8728588406296,154.241460316269,208.242220018839,83.8779113109894,171.593961899908
"Ecuador",41.2257560761667,106.778970378529,173.265869899434,49.5660055834089,133.879631803713
"French Guiana",28.9379973244254,70.7074144735725,96.9369548960925,32.7126845852511,81.7118009192882
"Guatemala",83.7660277289123,207.97779691528,313.144344745274,100.39203919926,260.130582987127
"Guyana",74.4298986666553,118.621213580348,198.531090742016,90.0279603466802,148.0109075601
"Honduras",72.4830663976909,180.732283254805,299.584638938012,99.4195787895752,243.404049618326
"Haiti",134.731097190314,257.584564699217,426.787660080033,187.136503964577,348.764174034629
"Jamaica",33.2045326674702,62.4854153480962,97.4229271206301,38.2532306843981,73.5691121621333
"Mexico",36.90177455346,85.2824398529865,126.963783684885,41.7977215669486,99.8058216039529
"Nicaragua",50.6196911147314,145.201362385012,227.699056914216,59.5479855950426,181.058143825507
"Panama",40.4429404222806,72.9618355490669,127.190045517206,50.7006457478866,92.4033914764036
"Peru",49.3947483479717,160.751052922902,246.939589096951,60.7431076867794,210.195263977639
"Puerto Rico",12.9188725994705,25.9657508680476,46.6874767071413,14.5766491096777,30.6014962918383
"Paraguay",52.0154548179202,109.784936628351,174.589637058611,60.104238078288,131.005930688254
"Suriname",53.2720057625538,106.945515356762,153.729241280392,58.4178890138914,120.616052533671
"El Salvador",43.4322422055991,115.362621533372,192.503122835407,49.6744795501832,142.731518865762
"Trinidad and Tobago",49.2070198525931,66.2579782349882,101.198927459381,54.9833533719151,75.1726509651649
"Uruguay",21.5661221873104,44.3295559955848,67.5458178441478,25.0208611155772,51.6771570522075
"Venezuela",35.326014859378,65.1482417770508,117.028561290064,40.7876018587895,76.7097075934493
